"first_name","last_name","hire_date"
"Nathan","Engelmann","11-13-1986"
"Fabrizio","Ashish","02-27-1986"
"Malu","Stanger","10-27-1986"
"Duro","Kruskal","11-01-1986"
"Danil","Nations","12-01-1986"
"Adhemar","Baby","10-16-1986"
"Khalil","Henders","11-07-1986"
"Masanao","Fadgyas","12-06-1986"
"Tomofumi","Besancenot","11-30-1986"
"Goncalo","Landherr","07-07-1986"
"Snehasis","Comellas","08-29-1986"
"Lijia","Swiss","08-02-1986"
"Martien","Frolund","02-17-1986"
"Shaowen","Takanami","03-02-1986"
"Navid","Munch","11-10-1986"
"Basant","Valtorta","01-12-1986"
"Radhakrishnan","Riefers","03-27-1986"
"Bikash","Ibel","01-15-1986"
"Masamitsu","Delaune","03-17-1986"
"Udo","Keirsey","07-04-1986"
"Pranav","Azevdeo","11-04-1986"
"Juichirou","Hennebert","11-18-1986"
"Bedrich","Nittel","09-17-1986"
"Augustine","Mitzlaff","01-26-1986"
"Goncalo","Etalle","10-27-1986"
"Giordano","Lanphier","08-11-1986"
"Ekawit","Lorie","12-07-1986"
"Fai","Openshaw","12-17-1986"
"Marsal","Unni","09-08-1986"
"Satoru","Rouquie","07-23-1986"
"Gonzalo","Improta","10-19-1986"
"Rildo","Keustermans","03-25-1986"
"Magdalena","Barvinok","02-12-1986"
"Eckart","Apsitis","05-25-1986"
"Kinh","Buchter","03-29-1986"
"Richard","Vecchio","07-25-1986"
"Kitty","Peron","06-05-1986"
"Mountaz","Parfitt","01-08-1986"
"Naftali","Schapire","02-02-1986"
"Vidya","Stroustrup","01-03-1986"
"Arfst","Usdin","10-23-1986"
"Hyuncheol","Lorch","10-23-1986"
"Peer","Garnham","12-08-1986"
"Jianwen","Capobianchi","01-14-1986"
"Yahiko","Erdi","04-08-1986"
"Shaunak","Reghbati","11-17-1986"
"Shalesh","Rosaz","03-26-1986"
"Shunichi","Orsini","02-10-1986"
"Fan","Itzfeldt","03-11-1986"
"Kazuhito","Simmen","01-25-1986"
"Shushma","Staelin","07-06-1986"
"Panayotis","Poujol","09-12-1986"
"Leszek","Melton","04-21-1986"
"Remco","Coors","06-05-1986"
"Kasidit","Dayang","06-19-1986"
"Roselyn","Pouyioutas","02-10-1986"
"Shuichi","Bernatsky","03-18-1986"
"Sven","Cesareni","10-21-1986"
"Maia","Siksek","06-08-1986"
"Shim","Demizu","11-14-1986"
"Chaoyi","Gurbaxani","03-02-1986"
"Thodoros","Suessmith","06-14-1986"
"Shay","Vanwelkenhuysen","10-17-1986"
"Jianhao","Steenbeek","12-14-1986"
"Martins","Shokrollahi","11-04-1986"
"Weicheng","Menhoudj","03-13-1986"
"Susuma","Norsworthy","12-21-1986"
"Amstein","Ginneken","04-13-1986"
"Raimond","Morrey","05-22-1986"
"Khedija","Lorho","06-25-1986"
"Mats","Czap","05-24-1986"
"Udo","Pashtan","07-11-1986"
"Danny","Ushiama","10-03-1986"
"Geraldo","Lyonns","07-11-1986"
"Van","Feinberg","12-24-1986"
"Tesuya","Fadgyas","07-12-1986"
"Guozhong","Oberman","11-22-1986"
"Subhash","Joslin","09-11-1986"
"Sugwoo","Maierhofer","05-11-1986"
"Hugo","Walstra","03-03-1986"
"TRUE","Brodie","03-28-1986"
"Holgard","Thorensen","06-03-1986"
"Toong","Cannane","03-10-1986"
"Torsten","Hettesheimer","02-10-1986"
"Shugo","Plump","07-27-1986"
"Kazuhito","Collette","12-27-1986"
"Zhenbing","Muchinsky","10-16-1986"
"Chikako","Conry","01-15-1986"
"Irene","Laurillard","01-18-1986"
"Willard","Szemeredi","08-11-1986"
"Ravishankar","Lamparter","09-24-1986"
"Yannik","Erol","03-27-1986"
"Hailing","Hasenauer","10-26-1986"
"Masaki","Scallan","12-28-1986"
"Satoru","Demeyer","01-17-1986"
"Adly","Baar","07-14-1986"
"Eben","Zizka","11-28-1986"
"Tetsushi","Nergos","09-27-1986"
"TRUE","Jording","07-30-1986"
"Sachem","Chorvat","07-17-1986"
"Shrikanth","Luan","03-02-1986"
"Yurij","Gaughan","04-16-1986"
"Tonny","Gerteisen","12-22-1986"
"Tristan","Siksek","08-23-1986"
"Toshiko","Braccini","08-17-1986"
"Margo","Pell","06-25-1986"
"Mostafa","Lupu","08-25-1986"
"Sadun","Navazio","05-19-1986"
"Shahaf","Klerer","03-05-1986"
"Byong","Ghemri","05-12-1986"
"Feipei","Besancenot","12-17-1986"
"Snehasis","Vecchio","01-27-1986"
"Ibibia","Bratsberg","11-26-1986"
"Nimmagadda","Butterworth","05-27-1986"
"Gunilla","Woycyznski","06-19-1986"
"Golgen","Saoudi","02-08-1986"
"Zhonghua","Hiltgen","04-21-1986"
"Vishv","Bamford","11-13-1986"
"Itzchak","Kruskal","12-01-1986"
"Ger","Streit","11-11-1986"
"Berni","Casley","09-13-1986"
"Kensei","Kuzuoka","05-26-1986"
"Miyeon","Krone","03-22-1986"
"Otmar","Suri","06-02-1986"
"Uli","Gill","05-05-1986"
"Lech","Walston","08-07-1986"
"IEEE","Gischer","10-17-1986"
"Toney","Eickenmeyer","05-24-1986"
"Sampalli","Falck","10-06-1986"
"Yucel","Peroz","09-04-1986"
"Muzhong","Malinowski","12-31-1986"
"Youngkon","Douceur","06-01-1986"
"Duri","Gulak","07-16-1986"
"Huiqun","Muniz","06-11-1986"
"Mingdong","Undy","02-13-1986"
"Rafail","Beutelspacher","02-10-1986"
"Jouni","Wrigley","09-06-1986"
"Gal","Arlazarov","07-08-1986"
"Freyja","Jording","04-19-1986"
"Weijing","Bage","07-06-1986"
"Jiann","Osgood","10-30-1986"
"Nagui","Jansch","12-21-1986"
"Jianhao","Perfilyeva","07-08-1986"
"Laurentiu","Kruskal","05-31-1986"
"Goetz","Farris","05-26-1986"
"Ibibia","Setia","12-19-1986"
"Bingning","Penn","07-15-1986"
"Naftaly","Mapelli","03-24-1986"
"Bikash","Lichtman","11-21-1986"
"Shounak","Bala","12-27-1986"
"Youngkon","Eppinger","07-19-1986"
"Mingsen","Wuwongse","01-03-1986"
"Vitaly","Ligten","03-02-1986"
"Syozo","Birjandi","02-13-1986"
"Remzi","Whitcomb","04-27-1986"
"Lillian","Gilg","12-15-1986"
"Arra","Wilharm","06-20-1986"
"Sariel","Maierhofer","12-31-1986"
"Tetsushi","Uehara","01-08-1986"
"Froduald","Malinowski","11-22-1986"
"Piyawadee","Vural","04-24-1986"
"Hyuckchul","Oppitz","02-26-1986"
"Nathalie","Speer","01-01-1986"
"Bedrich","McClurg","09-21-1986"
"Takahito","Pezzoli","05-03-1986"
"Guozhong","Montemayor","10-27-1986"
"Berry","DeMori","02-25-1986"
"Feipei","Merel","07-14-1986"
"Mariusz","Wallrath","08-10-1986"
"Siamak","Kroon","01-15-1986"
"Masako","Schusler","02-27-1986"
"Percy","Makrucki","07-22-1986"
"Gladys","Segond","07-06-1986"
"KayLiang","Stavenow","08-15-1986"
"Arie","Serna","12-23-1986"
"Somnath","Yavatkar","07-26-1986"
"Ymte","Duclos","04-10-1986"
"Sumant","Suomi","06-24-1986"
"Bogdan","Orlowska","04-21-1986"
"Golgen","Godskesen","05-02-1986"
"Arun","Katzenelson","11-13-1986"
"Mart","Engelmann","06-29-1986"
"Marit","Kandlur","06-27-1986"
"Kersti","Pramanik","10-14-1986"
"Gianluca","Budinsky","01-21-1986"
"Doohun","Vuskovic","11-18-1986"
"Basim","Koshino","01-27-1986"
"Piyush","Hutter","12-05-1986"
"Niclas","Dayana","09-01-1986"
"Ishfaq","Serre","02-14-1986"
"Uzi","Muchinsky","09-15-1986"
"Toshimitsu","Androutsos","02-04-1986"
"Soenke","Kowalchuk","04-18-1986"
"Gio","Roccetti","08-16-1986"
"Rildo","Fabrizio","08-09-1986"
"Behnaam","Luon","05-18-1986"
"Etsuo","Hammerschmidt","02-24-1986"
"Arfst","Encarnacion","09-19-1986"
"Radhia","Szilard","05-17-1986"
"Chanjung","Minakawa","05-11-1986"
"Godehard","Gajiwala","09-19-1986"
"Fumino","Ebeling","10-31-1986"
"Pintsang","Juneja","05-23-1986"
"Moto","Gewali","12-25-1986"
"Constantine","Farris","05-22-1986"
"Gennady","Danner","08-11-1986"
"Mostafa","Coullard","05-29-1986"
"Abdulla","Nitsch","07-31-1986"
"Taizo","Bondorf","04-13-1986"
"Shounak","Speckmann","08-09-1986"
"Eran","Niizuma","01-18-1986"
"Nectarios","Hockney","03-28-1986"
"Xinglin","Eugenio","09-08-1986"
"Lech","Nishimukai","02-04-1986"
"Shir","Kalorkoti","08-15-1986"
"Leon","Seuren","03-01-1986"
"Jacopo","Luan","10-10-1986"
"Oguz","Perko","11-20-1986"
"Naraig","Hiltgen","06-19-1986"
"Yucai","Matzen","02-25-1986"
"Freyja","Jonsson","12-05-1986"
"Vitaly","Rouquie","08-28-1986"
"Yuchang","Kadhim","09-07-1986"
"Jeanna","Brookman","09-06-1986"
"Kristina","Farris","07-31-1986"
"Dietrich","Fasbender","08-14-1986"
"Remzi","Szemeredi","02-21-1986"
"Kenton","Mahmud","12-11-1986"
"Maria","Makinen","10-01-1986"
"Shay","Rattan","05-02-1986"
"Kaijung","Simmen","01-08-1986"
"Oscar","Luke","09-04-1986"
"Honglan","Saoudi","11-23-1986"
"Muneo","Guenter","09-04-1986"
"Anneke","Wilharm","03-09-1986"
"Weidon","Fordan","03-27-1986"
"Holgard","Shihab","08-09-1986"
"Dinkar","Leuchs","10-05-1986"
"Arnd","Matzel","04-26-1986"
"Golgen","Parhami","03-03-1986"
"Kiyokazu","Pagter","05-25-1986"
"Abdelghani","Ghalwash","07-20-1986"
"Nagui","Velardi","07-29-1986"
"Marsha","Luef","07-04-1986"
"Bangqing","Jansen","01-14-1986"
"Jaber","Baek","03-27-1986"
"Randy","Monarch","06-30-1986"
"Yurii","Serra","05-19-1986"
"Otmar","Ghazalie","05-31-1986"
"Bokyung","Schaar","09-22-1986"
"Gill","Vigier","10-30-1986"
"Claude","Krybus","12-09-1986"
"Ghassan","Leppanen","07-30-1986"
"Kasidit","Savasere","05-12-1986"
"Kersti","Peroz","11-12-1986"
"Wayne","Antonisse","03-07-1986"
"Joydip","Coorg","05-25-1986"
"Masako","Stemann","02-25-1986"
"Xiaoqiu","Goodrum","05-17-1986"
"Yishay","Demir","09-03-1986"
"Bingning","Sadowski","12-04-1986"
"Barun","Luce","11-19-1986"
"Adam","Muchinsky","06-17-1986"
"Annemarie","Lunt","01-08-1986"
"Arnould","Swist","03-07-1986"
"Henk","Viele","09-12-1986"
"Owen","Delaune","09-24-1986"
"Rosalyn","Burnard","07-09-1986"
"Golgen","Lunt","07-04-1986"
"Tomoyuki","Sethi","12-02-1986"
"Kaijung","Eickenmeyer","03-29-1986"
"Arno","Isaak","11-17-1986"
"Mabry","Lanzelotte","06-09-1986"
"Charlene","Schach","07-20-1986"
"Laurentiu","Leuchs","05-12-1986"
"Marsal","Domenig","11-28-1986"
"Kazuhide","Tasistro","01-07-1986"
"Jinxi","Coullard","11-26-1986"
"Peer","Kushnir","09-07-1986"
"Mokhtar","Majewski","03-27-1986"
"Turgut","Gini","03-30-1986"
"Duri","Shiratori","10-13-1986"
"Mark","Stassinopoulos","04-30-1986"
"Rosella","Muntz","10-24-1986"
"Mohua","Menhardt","08-07-1986"
"Richard","Barreiro","03-24-1986"
"Uinam","Leaver","01-30-1986"
"Xudong","Stafford","11-14-1986"
"Moss","Bonifati","01-08-1986"
"Hitomi","Rabejac","08-07-1986"
"Kwun","Zaiane","05-19-1986"
"Shan","Lieblein","04-15-1986"
"Edwin","Orlowski","02-25-1986"
"Qiwen","Riesenhuber","05-15-1986"
"Yakichi","Luby","09-14-1986"
"Tiina","Krider","04-10-1986"
"Heekeun","Limongiello","09-07-1986"
"Gurbir","Jakobus","06-16-1986"
"Patricio","Picel","02-09-1986"
"Thanasis","Benaini","06-25-1986"
"Jamaludin","Crouzet","04-27-1986"
"Leni","Karlin","07-29-1986"
"Anneli","Gornas","12-14-1986"
"Hinrich","Jayawardene","09-22-1986"
"Turgut","Ramsak","04-29-1986"
"Mooi","Bruckman","12-16-1986"
"Niclas","Dredge","09-22-1986"
"Sreekrishna","Rodite","01-20-1986"
"Shahab","Mellouli","11-10-1986"
"Zhaofang","Braunmuhl","05-14-1986"
"Jayesh","Manders","12-27-1986"
"Tsuneo","Carrera","04-14-1986"
"Charlene","Wiegley","08-22-1986"
"Francoise","Gomatam","01-13-1986"
"Kirk","Hutton","08-24-1986"
"Dipayan","Gruenwald","01-29-1986"
"Chriss","Danley","12-27-1986"
"Zhongwei","Spelt","06-24-1986"
"Lokesh","Lund","03-11-1986"
"Spyrose","Demke","07-07-1986"
"Xinan","Xiaoshan","02-06-1986"
"Shen","Yoshizawa","05-31-1986"
"Leszek","Seghrouchni","08-25-1986"
"Uli","Crouzet","10-10-1986"
"Sailaja","Gustavson","07-16-1986"
"Sangeeta","Maksimenko","07-28-1986"
"Golgen","Lagarias","04-11-1986"
"Zdislav","Frolund","01-08-1986"
"Kazuyasu","Denny","02-13-1986"
"Jeong","Muniz","03-07-1986"
"Shigehito","Comte","08-28-1986"
"Tzvetan","Speckmann","09-29-1986"
"Sanjeeva","Gruenwald","09-22-1986"
"Mingdong","Tzvieli","05-08-1986"
"Shem","Escriba","11-16-1986"
"Giordano","Panwar","07-17-1986"
"Shuji","Taubenfeld","10-12-1986"
"Tayeb","Speer","04-01-1986"
"Tzu","Sewelson","08-03-1986"
"Anoosh","Sluis","01-14-1986"
"Holgard","Dulin","04-16-1986"
"Anoosh","Valtorta","09-15-1986"
"Geoff","Collette","05-03-1986"
"Kiyokazu","Cusworth","11-02-1986"
"Mani","Penz","05-22-1986"
"Gita","Anger","09-21-1986"
"Ranga","Casperson","05-23-1986"
"Paloma","Bach","05-03-1986"
"Bluma","Rehfuss","09-22-1986"
"Hiroyasu","Barinka","12-26-1986"
"Debaprosad","Vesna","01-27-1986"
"Behnaam","Griswold","09-03-1986"
"Rosalyn","Kambil","08-22-1986"
"Kazuhito","Sudbeck","09-07-1986"
"Zejun","Jervis","07-16-1986"
"Hironoby","Bratten","07-04-1986"
"Mary","Uludag","02-11-1986"
"Jiafu","Perri","08-21-1986"
"Divier","Pollock","05-12-1986"
"Kannan","Tsukune","07-09-1986"
"Tristan","Pramanik","01-16-1986"
"Foong","Bage","03-18-1986"
"Adly","Aseltine","10-20-1986"
"Hongzhu","Lichtner","08-23-1986"
"Roddy","Lampe","01-15-1986"
"Sasan","Montresor","06-25-1986"
"Volkmar","Bolotov","02-08-1986"
"Kerryn","Flowers","07-28-1986"
"Subhash","Kavvadias","02-26-1986"
"Hongzue","Gecseg","01-27-1986"
"Hausi","Varley","04-21-1986"
"Oscar","Ernst","02-15-1986"
"Sanjoy","Koblick","04-08-1986"
"Weiyi","Srimani","09-30-1986"
"Mabo","Ferriere","02-23-1986"
"Shaz","Vilarrasa","11-06-1986"
"Peternela","Birnbaum","10-31-1986"
"Nikolaus","Rothe","10-08-1986"
"Stafford","Raczkowsky","08-23-1986"
"Zhiwei","Schiettecatte","05-25-1986"
"Kankanahalli","Kemmerer","12-14-1986"
"Maja","Delgrossi","12-29-1986"
"Gor","Wilharm","07-11-1986"
"Ronnie","Cools","03-09-1986"
"Chikako","Chiola","12-12-1986"
"Yishai","Yavatkar","06-06-1986"
"Rosine","Uehara","08-10-1986"
"Hyuncheol","Erez","03-19-1986"
"Mohua","Mersereau","08-03-1986"
"Lalit","Ghelli","08-20-1986"
"Christ","Gien","12-26-1986"
"Kwangsub","Bauknecht","09-03-1986"
"Djelloul","Polupanov","12-22-1986"
"Gunilla","Perl","04-22-1986"
"Denny","Chvatal","08-28-1986"
"Bader","Munawer","12-26-1986"
"Shir","Kusalik","02-26-1986"
"Kwangho","Plumb","03-11-1986"
"Ymte","Melski","10-12-1986"
"Dulce","Alpay","11-07-1986"
"Salvador","Sadowsky","05-08-1986"
"Goh","Ozeri","11-02-1986"
"Shuichi","Kaminger","09-26-1986"
"Katsuyuki","Bultermann","11-22-1986"
"Arfst","Vandervoorde","11-29-1986"
"Chenyi","Brickell","08-07-1986"
"Keung","Mahnke","11-16-1986"
"Heping","Naudin","05-12-1986"
"Bedir","Garigliano","10-30-1986"
"Jaideep","Huhdanpaa","09-01-1986"
"Nechama","Undy","04-13-1986"
"Feiyu","Vuskovic","09-29-1986"
"Harngdar","Kabayashi","04-25-1986"
"Jiann","Neiman","07-11-1986"
"Nahum","Lunt","02-20-1986"
"Kagan","Erez","12-20-1986"
"Koldo","Bahl","06-22-1986"
"Apostol","Talmor","08-26-1986"
"Fusako","Isard","06-11-1986"
"Sachem","Sommer","04-04-1986"
"Denis","Angelopoulos","11-02-1986"
"Krassimir","Bonifati","06-28-1986"
"Monique","Katalagarianos","11-02-1986"
"Jungsoon","Plavsic","11-20-1986"
"Make","Piveteau","05-14-1986"
"Masoud","Puppe","04-16-1986"
"Mariusz","Georg","06-14-1986"
"Thodoros","Nittel","11-22-1986"
"Mitchel","Lenart","01-31-1986"
"Paloma","Nergos","08-25-1986"
"Dayanand","Ranta","03-14-1986"
"Vidar","Narahari","01-19-1986"
"Duri","Khasidashvili","02-02-1986"
"Xiaoqiu","Thimonier","12-14-1986"
"Elvia","Verhaegen","11-24-1986"
"Nikolaos","Slutz","04-06-1986"
"Jongsuk","Cooke","08-30-1986"
"Margo","Garnick","05-27-1986"
"Xiong","Denny","09-25-1986"
"Constantino","Rodham","02-05-1986"
"Boaz","Akazan","06-30-1986"
"Vatsa","Encarnacion","05-15-1986"
"Anwar","Pappas","04-12-1986"
"Kiyotoshi","Quaggetto","06-24-1986"
"Niteen","Ciolek","07-26-1986"
"Mabry","Fandrianto","05-07-1986"
"Lalit","Speer","04-20-1986"
"Tianruo","Bellone","11-09-1986"
"Freyja","Majewski","08-25-1986"
"Fen","Levergood","03-30-1986"
"Toong","Nishimukai","11-20-1986"
"Suzette","Benaini","12-04-1986"
"Kristinn","Merks","04-13-1986"
"Geoffry","Pena","01-28-1986"
"Geoffrey","Madeira","07-03-1986"
"Faiza","Baer","07-22-1986"
"Constantine","Kamber","03-15-1986"
"Georgy","Gopalakrishnan","10-03-1986"
"Sverrir","Piancastelli","05-19-1986"
"Yoshinari","Woycyznski","08-22-1986"
"Alenka","Luiz","04-29-1986"
"Conor","Schwartzbauer","04-21-1986"
"Gritta","Homond","01-30-1986"
"Oddvar","Rassart","05-25-1986"
"Keung","Senzako","07-28-1986"
"Anwar","Nitsch","01-22-1986"
"Rosalie","Mawatari","02-05-1986"
"Divine","Junet","07-25-1986"
"Christophe","Bade","07-15-1986"
"Arnould","Figueira","03-29-1986"
"Charmane","Chepyzhov","01-10-1986"
"Shridhar","Baak","06-06-1986"
"Shigeaki","Decaestecker","12-03-1986"
"Xiaoqiang","Krider","03-12-1986"
"Remzi","Melter","05-18-1986"
"Gilbert","Krogh","10-12-1986"
"Reuven","Oehlmann","03-29-1986"
"Gou","Biros","06-27-1986"
"Sajjad","Makrucki","01-07-1986"
"George","Denti","01-18-1986"
"Xinglin","Nooteboom","07-23-1986"
"Wojceich","Matzel","12-18-1986"
"Jouni","Whitcomb","08-07-1986"
"Nathan","Bade","04-19-1986"
"Elvis","Denis","03-26-1986"
"Ingmar","Vidya","08-15-1986"
"Shim","Unni","08-03-1986"
"Alejandra","Mukaidono","10-17-1986"
"Sachio","Lagarias","11-17-1986"
"Arunachalam","Kavvadias","04-11-1986"
"Rajmohan","Biron","09-28-1986"
"Janalee","Baak","06-22-1986"
"Shaowei","Taneja","04-24-1986"
"Djenana","Terkki","04-17-1986"
"Boutros","Rebaine","02-23-1986"
"Georgy","Cesareni","01-14-1986"
"Mitsuyuki","DiGiano","05-21-1986"
"Bader","Eugenio","10-19-1986"
"Samphel","Bala","03-22-1986"
"Leon","Kobara","09-13-1986"
"Cordelia","Zockler","05-21-1986"
"Qiwen","Fandrianto","08-22-1986"
"Xinglin","Montemayor","03-15-1986"
"Udi","Ciolek","06-24-1986"
"Miomir","Birrer","01-05-1986"
"Mark","Heinisuo","10-15-1986"
"Gill","Tasistro","07-02-1986"
"Van","Aumann","04-09-1986"
"Heeju","Shihab","05-10-1986"
"Zhigen","Hettesheimer","11-03-1986"
"Basant","Suomi","09-03-1986"
"Teruyuki","Farris","06-15-1986"
"Shietung","Strehl","06-21-1986"
"Sergi","Nastansky","09-04-1986"
"Yucai","Gniady","03-22-1986"
"Toshimo","Kavvadias","11-11-1986"
"Abdelwaheb","Kushner","06-11-1986"
"Matt","Demos","02-04-1986"
"Martina","Litvinov","12-23-1986"
"Jingling","Demri","12-11-1986"
"Werner","Iacovou","06-15-1986"
"Hidefumi","Siprelle","04-07-1986"
"Odoardo","Basagni","12-10-1986"
"Richara","Atrawala","03-14-1986"
"Mohd","Bolotov","04-10-1986"
"Sachin","Collette","01-25-1986"
"Supot","Fortenbacher","10-18-1986"
"Kwok","Kavanagh","06-22-1986"
"Van","Schaar","03-03-1986"
"Martins","Delgrange","07-22-1986"
"Arif","Worfolk","03-15-1986"
"Behnaam","Benzaken","07-27-1986"
"Jovan","Henders","09-23-1986"
"Hairong","Bhattacharjee","10-05-1986"
"Angus","Wendorf","01-14-1986"
"Martins","Picaronny","02-15-1986"
"Saniya","Borstler","07-23-1986"
"Martial","Gopalakrishnan","07-20-1986"
"Aiichiro","Collavizza","06-21-1986"
"Tokuyasu","Bolotov","05-04-1986"
"Sanjeeva","Solares","05-03-1986"
"Shigeaki","Perri","12-02-1986"
"Georg","Pesch","03-13-1986"
"Moriyoshi","Hopewell","12-31-1986"
"Hidde","Schrift","04-05-1986"
"Xudong","Roohalamini","06-08-1986"
"Xinan","Mahnke","04-12-1986"
"Shalesh","Zucker","11-25-1986"
"Wanqing","Jarecki","04-05-1986"
"Jaideep","Sidhu","01-20-1986"
"Ashish","Famili","09-18-1986"
"Vidya","Serov","09-26-1986"
"Weidon","Crabtree","02-28-1986"
"Marko","Leonhardt","02-25-1986"
"Gennady","Antonisse","04-27-1986"
"Hausi","Staelin","12-30-1986"
"Christoph","Pena","09-16-1986"
"Emran","Backhouse","08-26-1986"
"Jixiang","Zykh","04-21-1986"
"Basim","Ramsay","09-05-1986"
"Alenka","Picaronny","11-20-1986"
"Dekang","Chinen","06-20-1986"
"Shigenori","Decaestecker","08-05-1986"
"Brigham","Grospietsch","01-09-1986"
"Kwee","Zirintsis","10-18-1986"
"Sanjit","Lovengreen","01-11-1986"
"Yishai","Berstel","05-19-1986"
"Arnould","Domenig","02-15-1986"
"Denny","Kitsuregawa","12-14-1986"
"Lokesh","Mungall","11-05-1986"
"Ranga","DuCasse","04-14-1986"
"Constantijn","Skogmar","03-16-1986"
"Chiradeep","Barinka","01-05-1986"
"Yannik","Bierbaum","01-28-1986"
"Ghassan","Sidou","09-22-1986"
"Itzchak","Passino","01-03-1986"
"Barry","Heystek","01-17-1986"
"Munehiro","Unno","11-04-1986"
"Somnath","Binding","11-22-1986"
"Susanta","Khalid","02-11-1986"
"Shen","Compeau","06-26-1986"
"Khalid","Lalonde","03-10-1986"
"Chuanti","Swick","09-26-1986"
"Kayoko","Sabnani","12-10-1986"
"Shim","Babb","08-04-1986"
"Shan","Rosenbaum","01-30-1986"
"Fan","Simkin","03-08-1986"
"Zhaofang","Lodder","08-07-1986"
"Vasilis","Schaft","07-03-1986"
"Boriana","Baumann","04-22-1986"
"Saddek","Thimonier","01-07-1986"
"Shooichi","Smeets","08-12-1986"
"Evgueni","Pezzoli","10-24-1986"
"Serenella","Kermarrec","06-29-1986"
"Halsur","Schrooten","11-10-1986"
"Joydip","Gewali","11-19-1986"
"Kendra","Hockney","06-04-1986"
"Prodip","Birge","04-20-1986"
"Udi","Erez","12-05-1986"
"Jaana","Itzfeldt","02-16-1986"
"Kwun","Herber","07-12-1986"
"Fumiyo","Henders","06-02-1986"
"Serap","Granlund","12-02-1986"
"Stella","Claffy","02-27-1986"
"Subhankar","Vesel","01-31-1986"
"Wilmer","Lindqvist","02-01-1986"
"Xiaoshan","Emmerich","08-12-1986"
"Toshimori","Fortenbacher","04-23-1986"
"Kamakshi","Peng","02-02-1986"
"Gro","Flowers","05-01-1986"
"Shooichi","Chenoweth","03-23-1986"
"Ishfaq","Sooriamurthi","01-20-1986"
"Ipke","Pettit","10-08-1986"
"Uma","Monarch","06-19-1986"
"Jacopo","Weedman","03-29-1986"
"Danil","Hofting","02-13-1986"
"Aimee","Pollacia","11-09-1986"
"Barry","Wolniewicz","03-16-1986"
"Jeanne","Quadeer","04-24-1986"
"Mansur","Stranks","01-25-1986"
"Weicheng","Orlowska","07-15-1986"
"Inderjeet","Papastamatiou","07-19-1986"
"Hironobu","Begiun","11-22-1986"
"Claude","Mikschl","02-26-1986"
"Gonzalo","Cooley","09-11-1986"
"Candido","Boudaillier","12-25-1986"
"Shem","Compeau","11-27-1986"
"Arun","Luiz","08-16-1986"
"Hitofumi","Goldhammer","01-26-1986"
"Vidya","Vingron","11-17-1986"
"Zhonghua","Isaac","10-02-1986"
"Badri","Shinomoto","08-03-1986"
"Marie","Delgrande","12-06-1986"
"Mabhin","Garnham","10-23-1986"
"Bojan","Stentiford","04-12-1986"
"Becky","Nooteboom","12-12-1986"
"Ayakannu","Heinisuo","06-28-1986"
"Hongzhu","Rosenbaum","03-19-1986"
"Oksana","Hockney","07-06-1986"
"Alois","Stenning","03-28-1986"
"Chiradeep","Heuser","03-29-1986"
"Chrisa","Ghazalie","01-26-1986"
"Jasminko","Assaf","10-11-1986"
"Tsvetan","Cichocki","02-04-1986"
"Boriana","Baumann","10-18-1986"
"Beshir","Sooriamurthi","09-29-1986"
"Patricio","Middleton","09-22-1986"
"Suvo","Vanwelkenhuysen","05-04-1986"
"Manton","Comellas","04-18-1986"
"Yinlin","Kemmerer","09-22-1986"
"Nikolaus","Porotnikoff","10-05-1986"
"Georg","Decleir","08-01-1986"
"Erez","Beidas","02-23-1986"
"Oksana","Gide","02-21-1986"
"Masato","Gornas","08-16-1986"
"Paris","Restivo","11-21-1986"
"Arlette","Dulli","03-11-1986"
"Wojceich","Murtagh","09-10-1986"
"Somnath","Slutz","09-12-1986"
"Kitty","Clouatre","09-29-1986"
"Shushma","Decaestecker","03-11-1986"
"Byong","Perry","08-01-1986"
"Hairong","Poujol","01-11-1986"
"Collette","Kropp","08-10-1986"
"Miyeon","Pillow","02-22-1986"
"Fumino","Liesche","07-15-1986"
"Byong","Legleitner","04-13-1986"
"Krisda","Sinitsyn","06-23-1986"
"Kitty","Honglei","04-02-1986"
"Zhensheng","Kusakabe","10-07-1986"
"Weiyi","Braunschweig","06-19-1986"
"Troy","Bodoff","03-16-1986"
"Utpal","Klassen","04-05-1986"
"JoAnna","Larfeldt","02-21-1986"
"Elzbieta","Pluym","07-13-1986"
"Shugo","Heinisuo","06-04-1986"
"Mamdouh","Penz","07-25-1986"
"Marsal","Atrawala","02-23-1986"
"Florina","Simkin","01-06-1986"
"Vitali","Tetzlaff","11-23-1986"
"Shen","Coorg","02-08-1986"
"Zissis","Berztiss","11-09-1986"
"Koldo","Famili","12-01-1986"
"Jahangir","Pramanik","04-14-1986"
"Diederik","Stafford","02-10-1986"
"Jixiang","Guerreiro","05-30-1986"
"Divier","Rabejac","01-06-1986"
"Rosalie","Kaiser","07-17-1986"
"Suvo","Heijenga","09-14-1986"
